timestamp;tag;duration;package_0;core_0;uncore_0
1724696426.4709096;measure_test;0.44095635414123535;1904780.0;336364.0;87402.0
1724696426.9127936;measure_test;0.3828890323638916;1611079.0;285095.0;74585.0
1724696427.2964373;measure_test;0.3811936378479004;1626400.0;286498.0;88867.0
1724696427.6783242;measure_test;0.38349056243896484;1601802.0;278686.0;67261.0
1724696428.0625546;measure_test;0.3819260597229004;1622677.0;296813.0;74218.0
1724696428.4451933;measure_test;0.38532018661499023;1631038.0;285155.0;73364.0
1724696428.831143;measure_test;0.379091739654541;1593624.0;284301.0;70801.0
1724696429.21093;measure_test;0.37682557106018066;1589412.0;271972.0;77514.0
1724696429.5885346;measure_test;0.3830759525299072;1615536.0;278564.0;71777.0
1724696429.9727156;measure_test;0.38329601287841797;1604366.0;274108.0;72998.0
1724696430.3567302;measure_test;0.4064316749572754;1699214.0;286804.0;72998.0
1724696430.7638388;measure_test;0.3772926330566406;1599666.0;284484.0;74585.0
1724696431.1418066;measure_test;0.38457536697387695;1591000.0;255492.0;69580.0
1724696431.5272822;measure_test;0.40754127502441406;1910823.0;423216.0;115478.0
1724696431.9356513;measure_test;0.4026460647583008;1818538.0;358276.0;112671.0
1724696432.3392038;measure_test;0.3980541229248047;1708552.0;316405.0;66650.0
1724696432.7380693;measure_test;0.39319753646850586;1663265.0;305541.0;64697.0
1724696433.1320333;measure_test;0.38439178466796875;1584896.0;264770.0;67383.0
1724696433.5173373;measure_test;0.3838317394256592;1622188.0;289184.0;70800.0
1724696433.9019866;measure_test;0.38596081733703613;1614803.0;287292.0;63232.0
1724696434.2887225;measure_test;0.3812105655670166;1570919.0;257323.0;69336.0
1724696434.6711054;measure_test;0.39200806617736816;1675105.0;305968.0;77881.0
1724696435.06385;measure_test;0.37904906272888184;1592343.0;271667.0;73486.0
1724696435.4436982;measure_test;0.37795066833496094;1559566.0;261169.0;63842.0
1724696435.8225014;measure_test;0.3809385299682617;1608028.0;283263.0;73731.0
1724696436.2041287;measure_test;0.37656593322753906;1580136.0;279540.0;70678.0
1724696436.5815406;measure_test;0.37803101539611816;1573116.0;269103.0;68237.0
1724696436.96027;measure_test;0.37432408332824707;1578854.0;277832.0;75562.0
1724696437.335259;measure_test;0.373976469039917;1556393.0;274535.0;64331.0
1724696437.7099502;measure_test;0.38015222549438477;1620052.0;298767.0;72021.0
1724696438.0908196;measure_test;0.41083407402038574;1905635.0;430113.0;89965.0
1724696438.5026333;measure_test;0.4125664234161377;1948665.0;436340.0;114380.0
1724696438.9160812;measure_test;0.4153420925140381;1940852.0;433470.0;105591.0
1724696439.332221;measure_test;0.41663050651550293;1877193.0;378966.0;84106.0
1724696439.7498763;measure_test;0.49639010429382324;2269342.0;450438.0;89355.0
1724696440.246991;measure_test;0.4345252513885498;2038569.0;428404.0;125610.0
1724696440.682541;measure_test;0.3946402072906494;1625667.0;261108.0;61157.0
1724696441.0778189;measure_test;0.3928389549255371;1764949.0;338439.0;109863.0
1724696441.4715235;measure_test;0.4224522113800049;1984981.0;416503.0;124146.0
1724696441.8947067;measure_test;0.397737979888916;1655940.0;270385.0;66894.0
1724696442.2930605;measure_test;0.3860595226287842;1576900.0;252380.0;49682.0
1724696442.679861;measure_test;0.4153711795806885;1783199.0;307250.0;75806.0
1724696443.0959616;measure_test;0.4219658374786377;1853267.0;338440.0;99487.0
1724696443.518694;measure_test;0.4028146266937256;1753657.0;314940.0;94482.0
1724696443.9224744;measure_test;0.4080996513366699;1847102.0;364196.0;107787.0
1724696444.3312032;measure_test;0.4050273895263672;1898555.0;411254.0;124878.0
1724696444.7369895;measure_test;0.40909266471862793;1864192.0;372497.0;111328.0
1724696445.1469474;measure_test;0.42917776107788086;1995967.0;417296.0;114013.0
1724696445.577003;measure_test;0.42293453216552734;1982295.0;412353.0;126587.0
1724696446.0008988;measure_test;0.41812920570373535;1925410.0;405883.0;122193.0
1724696446.4197712;measure_test;0.3927326202392578;1675228.0;305419.0;75073.0
1724696446.8133361;measure_test;0.42674732208251953;1889644.0;356139.0;104858.0
1724696447.2407653;measure_test;0.3785862922668457;1572994.0;263977.0;69702.0
1724696447.6200743;measure_test;0.3897979259490967;1659297.0;298705.0;71899.0
1724696448.010761;measure_test;0.4217264652252197;1830928.0;322326.0;87036.0
1724696448.4332478;measure_test;0.4110097885131836;1809504.0;327636.0;102417.0
1724696448.8448832;measure_test;0.4044511318206787;1848567.0;380370.0;112426.0
1724696449.2503788;measure_test;0.39388179779052734;1721065.0;321655.0;94116.0
1724696449.6451027;measure_test;0.3810923099517822;1589290.0;266540.0;73853.0
1724696450.0269222;measure_test;0.3762795925140381;1590084.0;288817.0;67260.0
1724696450.4039161;measure_test;0.38021349906921387;1591426.0;272460.0;67505.0
1724696450.7848775;measure_test;0.38218259811401367;1585140.0;261413.0;69824.0
1724696451.1677327;measure_test;0.37845349311828613;1593990.0;277587.0;72632.0
1724696451.5470083;measure_test;0.37566661834716797;1584652.0;275878.0;79101.0
1724696451.9237118;measure_test;0.40975069999694824;1747494.0;314330.0;67993.0
1724696452.3342955;measure_test;0.45583605766296387;2037715.0;396972.0;90576.0
1724696452.7909908;measure_test;0.4064319133758545;1717097.0;292297.0;77880.0
1724696453.198293;measure_test;0.3896205425262451;1647823.0;295714.0;68848.0
1724696453.5886416;measure_test;0.3956432342529297;1686458.0;302185.0;74341.0
1724696453.9851763;measure_test;0.39791011810302734;1714839.0;319335.0;75073.0
1724696454.3838973;measure_test;0.4123413562774658;1837581.0;363830.0;95825.0
1724696454.797048;measure_test;0.4143819808959961;1937922.0;426940.0;124145.0
1724696455.212199;measure_test;0.410503625869751;1853144.0;381713.0;99853.0
1724696455.6237812;measure_test;0.416501522064209;1838680.0;350524.0;88623.0
1724696456.0410132;measure_test;0.39695000648498535;1647823.0;281005.0;59570.0
1724696456.4386463;measure_test;0.3957972526550293;1673823.0;301879.0;65307.0
1724696456.8350894;measure_test;0.44544434547424316;2145014.0;479002.0;134766.0
1724696457.2812946;measure_test;0.5117015838623047;2379022.0;483763.0;100341.0
1724696457.7938213;measure_test;0.45998454093933105;2131892.0;437682.0;111816.0
1724696458.2547705;measure_test;0.4588937759399414;2069392.0;411742.0;93750.0
1724696458.714423;measure_test;0.422393798828125;1977473.0;419677.0;114868.0
1724696459.1377482;measure_test;0.44885897636413574;2054805.0;406371.0;110107.0
1724696459.5875072;measure_test;0.45770740509033203;2022883.0;381529.0;92407.0
1724696460.0460615;measure_test;0.3897671699523926;1652767.0;307128.0;60669.0
1724696460.4365358;measure_test;0.4510385990142822;2100459.0;421447.0;124755.0
1724696460.888404;measure_test;0.4081273078918457;1856380.0;391661.0;101074.0
1724696461.2972422;measure_test;0.42830610275268555;1986751.0;415343.0;112305.0
1724696461.726249;measure_test;0.38416433334350586;1633541.0;296325.0;72021.0
1724696462.1111324;measure_test;0.38244175910949707;1632015.0;291259.0;85571.0
1724696462.4943087;measure_test;0.3767271041870117;1607357.0;286193.0;84229.0
1724696462.8717093;measure_test;0.3805558681488037;1618648.0;289245.0;72021.0
1724696463.2529433;measure_test;0.38198089599609375;1593258.0;272094.0;63720.0
1724696463.6355882;measure_test;0.39434289932250977;1697383.0;316161.0;76294.0
1724696464.0306304;measure_test;0.40511035919189453;1794246.0;342040.0;85815.0
1724696464.436389;measure_test;0.38123416900634766;1565792.0;249694.0;69336.0
1724696464.8182285;measure_test;0.38185811042785645;1627437.0;279113.0;89722.0
1724696465.200937;measure_test;0.37703680992126465;1595699.0;277343.0;79956.0
1724696465.5786436;measure_test;0.38259077072143555;1547665.0;226623.0;64330.0
1724696465.9618413;measure_test;0.3849616050720215;1570430.0;238769.0;68360.0
1724696466.3473916;measure_test;0.3864707946777344;1630062.0;263915.0;94726.0
1724696466.734545;measure_test;0.3854353427886963;1595272.0;259704.0;68237.0
1724696467.1206095;measure_test;0.3797903060913086;1620601.0;287597.0;84961.0
1724696467.5010626;measure_test;0.3732619285583496;1566158.0;274902.0;71167.0
1724696467.8751812;measure_test;0.3775463104248047;1574276.0;268371.0;70312.0
1724696468.2534678;measure_test;0.372788667678833;1572384.0;278198.0;74341.0
1724696468.6269922;measure_test;0.38293004035949707;1610896.0;284362.0;61401.0
1724696469.010629;measure_test;0.3775670528411865;1601010.0;292297.0;72021.0
1724696469.3889587;measure_test;0.37689995765686035;1557552.0;256163.0;67261.0
1724696469.7665641;measure_test;0.376462459564209;1597530.0;288207.0;71411.0
1724696470.1438878;measure_test;0.3806009292602539;1600215.0;280151.0;71777.0
1724696470.5253055;measure_test;0.37644457817077637;1576168.0;266601.0;81054.0
1724696470.9024277;measure_test;0.37494993209838867;1582333.0;282287.0;72388.0
1724696471.2781699;measure_test;0.37215137481689453;1564144.0;281188.0;65429.0
1724696471.6509635;measure_test;0.3766896724700928;1559017.0;264343.0;58228.0
1724696472.0282753;measure_test;0.3773465156555176;1578304.0;276916.0;64575.0
1724696472.406287;measure_test;0.3796353340148926;1603817.0;281921.0;76660.0
1724696472.7866921;measure_test;0.3829348087310791;1596004.0;274962.0;70190.0
1724696473.1704025;measure_test;0.3796360492706299;1597530.0;274902.0;72388.0
1724696473.550699;measure_test;0.38263416290283203;1625850.0;290282.0;75317.0
1724696473.9341161;measure_test;0.38416361808776855;1618587.0;274841.0;81177.0
1724696474.319062;measure_test;0.3772702217102051;1584225.0;273009.0;77270.0
1724696474.696994;measure_test;0.3782923221588135;1591060.0;281494.0;66650.0
1724696475.0761077;measure_test;0.39469385147094727;1685360.0;295837.0;87158.0
1724696475.4715326;measure_test;0.3808736801147461;1602046.0;282165.0;70679.0
1724696475.8531568;measure_test;0.37886691093444824;1603695.0;285461.0;77026.0
1724696476.2328155;measure_test;0.3750419616699219;1563472.0;271850.0;63843.0
1724696476.6086564;measure_test;0.38558483123779297;1621395.0;283751.0;69335.0
1724696476.9951086;measure_test;0.3979334831237793;1769648.0;321715.0;127686.0
1724696477.3938951;measure_test;0.38008570671081543;1636837.0;296752.0;93261.0
1724696477.7747388;measure_test;0.37853550910949707;1588924.0;276184.0;71411.0
1724696478.1541057;measure_test;0.377077579498291;1578060.0;267821.0;73486.0
1724696478.5318549;measure_test;0.38452649116516113;1650142.0;296936.0;81177.0
1724696478.9170094;measure_test;0.3909931182861328;1637508.0;287963.0;65307.0
1724696479.308797;measure_test;0.3775668144226074;1604244.0;283813.0;82275.0
1724696479.6871285;measure_test;0.37718844413757324;1613460.0;285949.0;88379.0
1724696480.0650353;measure_test;0.374920129776001;1591854.0;280578.0;82519.0
1724696480.4406152;measure_test;0.3797178268432617;1579707.0;261779.0;69336.0
1724696480.8210506;measure_test;0.37825632095336914;1541928.0;245239.0;49194.0
1724696481.199969;measure_test;0.37955570220947266;1597164.0;274291.0;78491.0
1724696481.5803857;measure_test;0.37497758865356445;1597774.0;288635.0;84961.0
1724696481.956166;measure_test;0.3728668689727783;1586300.0;277587.0;88257.0
1724696482.3298318;measure_test;0.3758718967437744;1585506.0;278564.0;78735.0
1724696482.7063565;measure_test;0.3818345069885254;1608028.0;280334.0;70801.0
1724696483.0893092;measure_test;0.37982916831970215;1519711.0;228027.0;44311.0
1724696483.4700072;measure_test;0.3822312355041504;1633541.0;299926.0;76904.0
1724696483.8529925;measure_test;0.37606215476989746;1598446.0;280212.0;85083.0
1724696484.229803;measure_test;0.3767731189727783;1560848.0;267516.0;59448.0
1724696484.607277;measure_test;0.37911176681518555;1533382.0;242431.0;42115.0
1724696484.987063;measure_test;0.3766303062438965;1498043.0;224121.0;34179.0
1724696485.364406;measure_test;0.3744356632232666;1572628.0;269713.0;77881.0
